Date,Open,High,Low,Close,Volume,Adj Close
24-03-2017,1038,1044,1027.69995,1031.40002,2441900,1031.40002
23-03-2017,1028.25,1043,1026.59998,1040.44995,2250800,1040.44995
22-03-2017,1022.45001,1039.94995,1020.40002,1027.69995,1995400,1027.69995
21-03-2017,1020.90002,1034.94995,1018.79999,1032.84998,2434700,1032.84998
20-03-2017,1026.55005,1026.55005,1015.09998,1021.5,2213600,1021.5
17-03-2017,1035.40002,1042.90002,1019.25,1040.30005,4753900,1040.30005
16-03-2017,1013.29999,1031.69995,1013.29999,1028.84998,3351400,1028.84998
15-03-2017,1034.90002,1034.90002,1007.5,1011.95001,3186900,1011.95001
14-03-2017,1022.79999,1041.90002,1022.79999,1034.80005,3939100,1034.80005
13-03-2017,1021.84998,1021.84998,1021.84998,1021.84998,0,1021.84998
10-03-2017,1015,1027.65002,1013.40002,1021.84998,2275100,1021.84998
09-03-2017,1007.79999,1013,999,1011.54999,1740300,1011.54999
08-03-2017,1016.90002,1016.90002,1004.45001,1007.79999,3089500,1007.79999
07-03-2017,1022,1025.80005,1014.70001,1019.79999,2322200,1019.79999
06-03-2017,1020.04999,1035.94995,1019.70001,1033.90002,2643100,1033.90002
03-03-2017,1010.25,1034.30005,1000.40002,1031.19995,2700800,1031.19995
02-03-2017,1024.40002,1028,1016.5,1023.29999,1474200,1023.29999
01-03-2017,1012,1027,1010.09998,1025.15002,2141200,1025.15002
28-02-2017,1011.84998,1022.70001,1009.25,1012.40002,2970000,1012.40002
27-02-2017,1007.29999,1023,1006.95001,1012.40002,2664300,1012.40002
24-02-2017,1008.84998,1008.84998,1008.84998,1008.84998,0,1008.84998
23-02-2017,998.90002,1020,993.34998,1008.84998,4771300,1008.84998
22-02-2017,1015,1015,986.40002,990.15002,3303900,990.15002
21-02-2017,1022.09998,1024.5,1000.04999,1013.59998,3806900,1013.59998
20-02-2017,996.5,1031,993.5,1010.25,2325300,1010.25
17-02-2017,1013.75,1013.75,992.70001,1000.09998,2425600,1000.09998
16-02-2017,991,1013.90002,990.04999,1012.09998,6407900,1012.09998
15-02-2017,989.20001,998.79999,968.79999,981.79999,3629700,981.79999
14-02-2017,980,989,972.34998,987.70001,4669400,987.70001
13-02-2017,972.84998,986.09998,962.84998,984.34998,6862100,984.34998
10-02-2017,946.25,972,943.29999,968.29999,6126200,968.29999
09-02-2017,937,950,936.54999,946,5953600,946
08-02-2017,936,944.09998,932.45001,936.5,3159900,936.5
07-02-2017,933,949.79999,928.54999,942.25,4634000,942.25
06-02-2017,937.25,943.75,930.54999,935.25,3363900,935.25
03-02-2017,933.79999,940.90002,921.04999,936.09998,4211900,936.09998
02-02-2017,917,945,910.09998,935.90002,5914100,935.90002
01-02-2017,921.09998,923.20001,905.15002,916.75,5765800,916.75
31-01-2017,941.5,941.5,904.34998,928.59998,12034200,928.59998
30-01-2017,937.5,951.5,928.84998,949.34998,5684600,949.34998
27-01-2017,933.84998,947.54999,901.15002,942.15002,5317500,942.15002
26-01-2017,936.59998,936.59998,936.59998,936.59998,0,936.59998
25-01-2017,946.09998,946.79999,934.79999,936.59998,4989000,936.59998
24-01-2017,950,950,940.09998,945.54999,3413000,945.54999
23-01-2017,945,958,940,952.70001,3974200,952.70001
20-01-2017,950,953.15002,946,948.70001,4562300,948.70001
19-01-2017,951,959.59998,948.09998,958.09998,4438200,958.09998
18-01-2017,958.09998,961,949.79999,950.79999,2976400,950.79999
17-01-2017,956.25,964,952.40002,955.40002,2780000,955.40002
16-01-2017,965,965.45001,952.45001,955.65002,6175600,955.65002
13-01-2017,1030,1040,962.70001,975.79999,15638100,975.79999
12-01-2017,977.54999,1004.40002,977.54999,1000.04999,5927800,1000.04999
11-01-2017,974.20001,978.45001,963.95001,969.09998,6120700,969.09998
10-01-2017,977,981,967.95001,970.54999,5969900,970.54999
09-01-2017,972.25,976.95001,965,970.34998,5272800,970.34998
06-01-2017,994.90002,998.84998,968.04999,972.25,7196700,972.25
05-01-2017,1001.59998,1009.5,988.75,996.15002,4103500,996.15002
04-01-2017,995.04999,1004.20001,992.25,997.75,3536700,997.75
03-01-2017,1004.09998,1004.90002,982,993.84998,3389200,993.84998
02-01-2017,1011.09998,1012.95001,999.34998,1001.09998,1167600,1001.09998
30-12-2016,998,1012,992.75,1010.59998,3633800,1010.59998
29-12-2016,1003.75,1008,988.15002,992.34998,3120000,992.34998
28-12-2016,1002.95001,1009.79999,995,998.5,2738400,998.5
27-12-2016,982.75,1001.90002,980,998.95001,2456400,998.95001
26-12-2016,988,994,975.09998,982.75,1606900,982.75
23-12-2016,984.90002,1006.59998,973.59998,988.45001,3653000,988.45001
22-12-2016,1002.5,1007,969.5,984.70001,3530000,984.70001
21-12-2016,1016,1022,998.25,1001.54999,3671900,1001.54999
20-12-2016,1002,1019,1001.29999,1012.15002,3818200,1012.15002
19-12-2016,1006.09998,1008.25,994.09998,1004.65002,2062000,1004.65002
16-12-2016,1003.79999,1009.70001,997.75,1005.15002,3218300,1005.15002
15-12-2016,997.40002,1018.95001,989,992.34998,3983200,992.34998
14-12-2016,991,1004.95001,984.09998,999.75,2691300,999.75
13-12-2016,980.5,992.84998,971.09998,990.20001,2427100,990.20001
12-12-2016,982.79999,982.79999,965.20001,977.34998,2672500,977.34998
09-12-2016,985,1008.15002,981.5,989.34998,4324100,989.34998
08-12-2016,970.04999,986.09998,970.04999,984.65002,2970800,984.65002
07-12-2016,968,973,960.20001,966.40002,1692900,966.40002
06-12-2016,961.79999,979.5,961.65002,966.5,1781000,966.5
05-12-2016,965.90002,968.59998,958,961.65002,1829700,961.65002
02-12-2016,964.79999,969.59998,961.09998,964.5,2226600,964.5
01-12-2016,976,983.54999,967,975.59998,2305700,975.59998
30-11-2016,973,977,961.04999,975.54999,4250400,975.54999
29-11-2016,978.79999,984.70001,967.09998,972.59998,3062700,972.59998
28-11-2016,979.29999,983.45001,970.59998,979.75,3682800,979.75
25-11-2016,930.45001,985,930.45001,977.5,6315600,977.5
24-11-2016,928.20001,939.90002,923.29999,930.29999,8390300,930.29999
23-11-2016,922.09998,922.90002,912.45001,920.25,4125800,920.25
22-11-2016,916.90002,928.65002,911.65002,914.20001,2741500,914.20001
21-11-2016,926.90002,926.90002,906.95001,911.09998,3970200,911.09998
18-11-2016,930,933.25,917.5,920,3020100,920
17-11-2016,934.25,949,926.40002,929.79999,2853300,929.79999
16-11-2016,930,956.84998,928.54999,940.90002,6111300,940.90002
15-11-2016,924,939.95001,908.54999,923.54999,4617900,923.54999
14-11-2016,921.54999,921.54999,921.54999,921.54999,0,921.54999
11-11-2016,940,945,918.70001,921.54999,3548300,921.54999
10-11-2016,962.5,962.5,935,939.40002,3643600,939.40002
09-11-2016,930,974.59998,901,958.29999,6382000,958.29999
08-11-2016,986.90002,987.75,970.59998,982.59998,2630500,982.59998
07-11-2016,985,986,975,977.95001,2268800,977.95001
04-11-2016,967,979.20001,961,971,3002700,971
03-11-2016,981.04999,982,965.09998,966.84998,2612500,966.84998
02-11-2016,984.79999,987.5,980,981.04999,2688500,981.04999
01-11-2016,1006.79999,1006.79999,986.40002,989.45001,3166300,989.45001
31-10-2016,997.5,997.5,997.5,997.5,0,997.5
28-10-2016,1005.20001,1010,993.15002,997.5,2920300,997.5
27-10-2016,1017.90002,1017.95001,1001.09998,1003.5,3613800,1003.5
26-10-2016,1017,1019.84998,1009.29999,1014.20001,1387600,1014.20001
25-10-2016,1036.5,1038.90002,1015.20001,1017.20001,2818000,1017.20001
24-10-2016,1037.5,1042.69995,1025.5,1027.09998,1451400,1027.09998
21-10-2016,1035,1041,1022.5,1038.30005,1931800,1038.30005
20-10-2016,1044.75,1050.69995,1033.80005,1036.65002,1767700,1025.65001
19-10-2016,1042,1045.69995,1036,1041.80005,1754900,1030.74539
18-10-2016,1030,1040.5,1027.30005,1039.05005,3194000,1028.02457
17-10-2016,1034.94995,1041.80005,1017.34998,1022.40002,4007400,1011.55122
14-10-2016,1052.90002,1082.69995,996.25,1027.15002,16730800,1016.25082
13-10-2016,1021.40002,1058,1021.40002,1052.34998,4889300,1041.18337
12-10-2016,1029.94995,1029.94995,1029.94995,1029.94995,0,1019.02103
11-10-2016,1029.94995,1029.94995,1029.94995,1029.94995,0,1019.02103
10-10-2016,1017,1031.75,1010,1029.94995,2706500,1019.02103
07-10-2016,1029.94995,1033.80005,1010.09998,1012.54999,3144200,1001.8057
06-10-2016,1045,1045,1025.94995,1027.40002,1860900,1016.49816
05-10-2016,1049.19995,1049.84998,1037,1041.5,1153700,1030.44852
04-10-2016,1040,1051.40002,1038.30005,1049.19995,2533200,1038.06677
03-10-2016,1035.5,1040,1026.09998,1038.09998,1828000,1027.08458
30-09-2016,1031.09998,1043.90002,1031.09998,1036.05005,3251100,1025.0564
29-09-2016,1044.94995,1044.94995,1024,1029.19995,4451300,1018.27899
28-09-2016,1040,1042.30005,1033.25,1038.94995,2717300,1027.92553
27-09-2016,1035.05005,1049.90002,1033.34998,1039.75,3262800,1028.71709
26-09-2016,1042.75,1044,1031,1035.90002,3185800,1024.90797
23-09-2016,1057,1058.80005,1040,1042.55005,2602600,1031.48743
22-09-2016,1059,1061,1052,1058.80005,1814700,1047.565
21-09-2016,1054,1061.25,1051.05005,1055.75,2115700,1044.54731
20-09-2016,1053.30005,1057.15002,1045.75,1050.15002,2107000,1039.00676
19-09-2016,1046,1068.90002,1041.34998,1061.19995,2904500,1049.93943
